sample_row_id,model,source,loc,token_count,ast_node_count,ast_max_depth,cyclomatic_complexity,function_count,loop_count,if_count,call_count
train:115435,qwen1.5,gh,3.0,23.0,13.0,6.0,1.0,1.0,0.0,0.0,1.0
train:77671,human,cf,137.0,559.0,452.0,8.0,16.0,4.0,6.0,8.0,23.0
train:154480,qwen1.5,lc,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:86816,human,cf,27.0,139.0,127.0,10.0,5.0,0.0,3.0,1.0,11.0
train:35259,human,gh,22.0,146.0,115.0,10.0,6.0,1.0,1.0,2.0,7.0
train:42683,human,gh,11.0,53.0,40.0,6.0,1.0,1.0,0.0,0.0,2.0
train:105526,llama3.1,gh,13.0,104.0,90.0,9.0,4.0,1.0,1.0,2.0,4.0
train:24506,human,gh,10.0,101.0,88.0,10.0,5.0,1.0,1.0,2.0,5.0
train:79551,human,cf,33.0,229.0,217.0,11.0,6.0,0.0,3.0,2.0,21.0
train:93096,gpt,cf,25.0,174.0,189.0,8.0,8.0,0.0,4.0,2.0,15.0
train:152716,qwen1.5,lc,2.0,27.0,21.0,5.0,1.0,0.0,0.0,0.0,1.0
train:94041,qwen1.5,gh,9.0,35.0,24.0,7.0,2.0,1.0,0.0,0.0,0.0
train:100287,qwen1.5,gh,6.0,47.0,33.0,9.0,4.0,1.0,0.0,1.0,2.0
train:21703,human,gh,13.0,139.0,124.0,11.0,5.0,1.0,1.0,3.0,11.0
train:145458,llama3.1,lc,9.0,145.0,146.0,12.0,5.0,1.0,3.0,0.0,5.0
train:21772,human,gh,36.0,193.0,167.0,10.0,9.0,1.0,0.0,2.0,5.0
train:173327,codellama,lc,10.0,158.0,168.0,11.0,5.0,1.0,3.0,0.0,8.0
train:39572,human,gh,10.0,69.0,67.0,6.0,1.0,1.0,0.0,0.0,2.0
train:47886,human,gh,7.0,57.0,48.0,7.0,2.0,1.0,0.0,1.0,3.0
train:156709,qwen1.5,lc,4.0,23.0,16.0,5.0,1.0,0.0,0.0,0.0,1.0
train:33589,human,gh,13.0,77.0,68.0,6.0,1.0,1.0,0.0,0.0,1.0
train:126684,nxcode,lc,11.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:159497,qwen1.5,lc,10.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:150209,qwen1.5,lc,13.0,74.0,74.0,6.0,2.0,1.0,1.0,0.0,2.0
train:74724,human,cf,47.0,243.0,212.0,11.0,8.0,0.0,3.0,4.0,16.0
train:173667,codellama,lc,2.0,17.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0
train:92315,codellama,cf,13.0,62.0,49.0,8.0,3.0,1.0,1.0,1.0,2.0
train:139711,llama3.1,lc,5.0,42.0,39.0,6.0,1.0,0.0,0.0,0.0,2.0
train:76081,human,cf,33.0,104.0,72.0,7.0,5.0,0.0,1.0,3.0,6.0
train:109925,llama3.1,gh,11.0,73.0,62.0,10.0,4.0,1.0,0.0,0.0,6.0
train:17859,human,gh,7.0,92.0,81.0,8.0,2.0,1.0,0.0,1.0,5.0
train:136197,llama3.1,lc,3.0,43.0,40.0,8.0,1.0,1.0,0.0,0.0,2.0
train:136926,llama3.1,lc,12.0,107.0,94.0,8.0,5.0,1.0,1.0,3.0,3.0
train:59212,human,cf,58.0,241.0,187.0,9.0,8.0,0.0,3.0,4.0,15.0
train:14724,human,gh,9.0,66.0,50.0,7.0,3.0,1.0,1.0,1.0,3.0
train:67833,human,cf,37.0,243.0,225.0,12.0,9.0,0.0,3.0,3.0,18.0
train:110171,llama3.1,gh,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:155349,qwen1.5,lc,6.0,56.0,50.0,9.0,2.0,1.0,1.0,0.0,4.0
train:60639,human,cf,19.0,104.0,95.0,10.0,3.0,0.0,2.0,0.0,14.0
train:129499,nxcode,lc,18.0,247.0,263.0,13.0,12.0,1.0,3.0,5.0,6.0
train:172937,codellama,lc,4.0,30.0,26.0,5.0,1.0,0.0,0.0,0.0,2.0
train:102194,codellama,gh,4.0,16.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0
train:164320,codellama,lc,7.0,50.0,36.0,7.0,3.0,1.0,1.0,1.0,2.0
train:115860,llama3.1,gh,5.0,20.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0
train:137875,llama3.1,lc,9.0,94.0,86.0,10.0,3.0,2.0,0.0,0.0,11.0
train:125257,nxcode,lc,13.0,104.0,94.0,14.0,3.0,1.0,1.0,1.0,8.0
train:176567,codellama,lc,2.0,54.0,44.0,11.0,1.0,1.0,0.0,0.0,4.0
train:70132,human,cf,59.0,650.0,604.0,11.0,8.0,6.0,3.0,3.0,45.0
train:3699,human,gh,13.0,58.0,37.0,7.0,2.0,1.0,0.0,1.0,0.0
train:75311,human,cf,1.0,70.0,74.0,11.0,2.0,0.0,1.0,0.0,11.0
train:4404,human,gh,38.0,353.0,316.0,12.0,7.0,1.0,1.0,5.0,31.0
train:129440,nxcode,lc,6.0,63.0,50.0,7.0,2.0,1.0,0.0,0.0,2.0
train:166875,codellama,lc,2.0,24.0,18.0,6.0,2.0,1.0,0.0,0.0,0.0
train:174187,codellama,lc,4.0,58.0,59.0,8.0,3.0,1.0,0.0,0.0,5.0
train:31129,human,gh,9.0,47.0,27.0,8.0,3.0,1.0,0.0,0.0,2.0
train:70927,human,cf,27.0,149.0,143.0,11.0,5.0,0.0,3.0,1.0,14.0
train:138646,llama3.1,lc,5.0,26.0,24.0,6.0,1.0,1.0,0.0,0.0,2.0
train:152199,qwen1.5,lc,5.0,40.0,28.0,7.0,2.0,1.0,0.0,1.0,1.0
train:120874,nxcode,lc,10.0,68.0,50.0,6.0,3.0,1.0,1.0,1.0,4.0
train:45218,human,gh,15.0,91.0,75.0,8.0,3.0,1.0,1.0,1.0,6.0
train:71342,human,cf,61.0,339.0,301.0,9.0,11.0,0.0,6.0,4.0,24.0
train:46810,human,gh,6.0,45.0,29.0,7.0,2.0,1.0,0.0,1.0,2.0
train:59268,human,cf,736.0,3287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:15354,human,gh,10.0,84.0,63.0,6.0,1.0,1.0,0.0,0.0,4.0
train:65915,human,cf,27.0,169.0,169.0,11.0,4.0,0.0,2.0,1.0,16.0
train:59800,human,cf,172.0,914.0,754.0,11.0,11.0,6.0,4.0,5.0,59.0
train:157574,qwen1.5,lc,10.0,43.0,36.0,5.0,1.0,0.0,0.0,0.0,2.0
train:86730,human,cf,6.0,67.0,68.0,8.0,3.0,0.0,2.0,0.0,8.0
train:41987,human,gh,5.0,47.0,32.0,6.0,2.0,1.0,0.0,1.0,1.0
train:90108,codellama,cf,30.0,245.0,240.0,13.0,10.0,1.0,1.0,3.0,15.0
train:142258,llama3.1,lc,14.0,131.0,123.0,8.0,3.0,2.0,0.0,1.0,4.0
train:88803,human,cf,66.0,572.0,570.0,9.0,14.0,4.0,7.0,5.0,38.0
train:176583,codellama,lc,2.0,36.0,32.0,9.0,2.0,1.0,0.0,0.0,5.0
train:126300,nxcode,lc,12.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:128944,nxcode,lc,14.0,106.0,90.0,9.0,1.0,0.0,0.0,0.0,5.0
train:149668,qwen1.5,lc,63.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:171945,codellama,lc,12.0,57.0,35.0,10.0,1.0,1.0,0.0,0.0,3.0
train:155552,qwen1.5,lc,25.0,141.0,95.0,6.0,1.0,0.0,0.0,0.0,4.0
train:54296,human,gh,12.0,113.0,106.0,12.0,5.0,1.0,1.0,1.0,7.0
train:49299,human,gh,9.0,59.0,50.0,9.0,2.0,1.0,0.0,1.0,3.0
train:129601,nxcode,lc,14.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:4830,human,gh,81.0,541.0,441.0,12.0,20.0,1.0,0.0,10.0,19.0
train:6120,human,gh,42.0,260.0,240.0,9.0,5.0,1.0,1.0,3.0,21.0
train:100515,llama3.1,gh,14.0,81.0,59.0,8.0,4.0,1.0,1.0,2.0,4.0
train:82200,human,cf,156.0,780.0,698.0,12.0,12.0,6.0,6.0,3.0,32.0
train:95992,nxcode,gh,8.0,59.0,42.0,8.0,3.0,1.0,1.0,1.0,3.0
train:27362,human,gh,9.0,60.0,49.0,9.0,3.0,1.0,1.0,1.0,3.0
train:101956,llama3.1,gh,9.0,136.0,137.0,11.0,1.0,1.0,0.0,0.0,6.0
train:97874,llama3.1,gh,13.0,83.0,71.0,9.0,4.0,1.0,0.0,1.0,4.0
train:48614,human,gh,9.0,58.0,46.0,6.0,2.0,1.0,0.0,1.0,2.0
train:42391,human,gh,25.0,164.0,131.0,8.0,5.0,1.0,2.0,2.0,2.0
train:60413,human,cf,171.0,785.0,622.0,11.0,12.0,6.0,4.0,5.0,48.0
train:148239,qwen1.5,lc,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:128283,nxcode,lc,6.0,55.0,40.0,6.0,1.0,1.0,0.0,0.0,3.0
train:153740,qwen1.5,lc,4.0,24.0,14.0,6.0,1.0,1.0,0.0,0.0,1.0
train:63937,human,cf,69.0,467.0,369.0,9.0,5.0,10.0,2.0,1.0,28.0
train:93199,gpt,cf,42.0,319.0,315.0,12.0,8.0,1.0,6.0,1.0,23.0
train:100137,qwen1.5,gh,17.0,104.0,96.0,8.0,1.0,1.0,0.0,0.0,7.0
train:96043,llama3.1,gh,7.0,51.0,42.0,8.0,3.0,1.0,1.0,1.0,0.0
train:68476,human,cf,55.0,457.0,494.0,9.0,16.0,2.0,4.0,8.0,33.0
train:124465,nxcode,lc,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:59954,human,cf,6.0,66.0,71.0,8.0,2.0,0.0,1.0,0.0,5.0
train:92125,gpt,cf,26.0,212.0,214.0,10.0,6.0,1.0,2.0,2.0,19.0
train:159447,qwen1.5,lc,10.0,58.0,53.0,5.0,2.0,1.0,1.0,0.0,4.0
train:39659,human,gh,7.0,42.0,29.0,7.0,1.0,1.0,0.0,0.0,2.0
train:173184,codellama,lc,5.0,40.0,33.0,9.0,1.0,1.0,0.0,0.0,4.0
train:29343,human,gh,3.0,33.0,29.0,7.0,1.0,1.0,0.0,0.0,0.0
train:71061,human,cf,284.0,1082.0,828.0,12.0,14.0,5.0,7.0,4.0,62.0
train:137167,llama3.1,lc,16.0,119.0,101.0,6.0,6.0,2.0,0.0,3.0,2.0
train:100943,nxcode,gh,8.0,37.0,26.0,7.0,1.0,1.0,0.0,0.0,0.0
train:51509,human,gh,5.0,43.0,35.0,7.0,1.0,1.0,0.0,0.0,3.0
train:48540,human,gh,118.0,956.0,672.0,17.0,47.0,12.0,5.0,25.0,58.0
train:162185,qwen1.5,lc,12.0,120.0,110.0,9.0,5.0,1.0,1.0,3.0,6.0
train:66695,human,cf,37.0,184.0,156.0,8.0,8.0,0.0,1.0,3.0,10.0
train:172809,codellama,lc,4.0,30.0,24.0,6.0,1.0,0.0,0.0,0.0,2.0
train:60329,human,cf,837.0,3910.0,3178.0,12.0,56.0,50.0,14.0,30.0,148.0
train:34211,human,gh,18.0,183.0,156.0,9.0,6.0,1.0,0.0,5.0,11.0
train:159008,qwen1.5,lc,3.0,36.0,37.0,8.0,2.0,1.0,0.0,0.0,3.0
train:30840,human,gh,7.0,41.0,30.0,6.0,1.0,1.0,0.0,0.0,2.0
train:170595,codellama,lc,11.0,61.0,51.0,7.0,5.0,0.0,1.0,3.0,0.0
train:171734,codellama,lc,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:32935,human,gh,16.0,144.0,125.0,8.0,5.0,2.0,0.0,1.0,7.0
train:66736,human,cf,25.0,152.0,150.0,9.0,6.0,0.0,2.0,2.0,13.0
train:31738,human,gh,9.0,64.0,48.0,8.0,2.0,1.0,0.0,1.0,1.0
train:164489,codellama,lc,3.0,28.0,21.0,7.0,2.0,1.0,1.0,0.0,2.0
train:59626,human,cf,62.0,232.0,217.0,10.0,6.0,0.0,2.0,3.0,6.0
train:99825,gpt,gh,28.0,156.0,118.0,8.0,4.0,1.0,1.0,2.0,10.0
train:40650,human,gh,11.0,71.0,60.0,7.0,3.0,1.0,1.0,1.0,3.0
train:88810,human,cf,29.0,134.0,107.0,9.0,5.0,0.0,2.0,2.0,13.0
train:20126,human,gh,14.0,73.0,51.0,8.0,3.0,1.0,0.0,0.0,4.0
train:95791,nxcode,gh,7.0,51.0,39.0,7.0,2.0,1.0,1.0,0.0,2.0
train:73951,human,cf,98.0,650.0,605.0,11.0,17.0,6.0,4.0,9.0,44.0
train:34613,human,gh,10.0,57.0,33.0,6.0,1.0,1.0,0.0,0.0,1.0
train:7469,human,gh,4.0,36.0,29.0,8.0,2.0,1.0,0.0,0.0,2.0
train:625,human,gh,45.0,274.0,240.0,8.0,8.0,1.0,2.0,5.0,16.0
train:124880,nxcode,lc,8.0,74.0,63.0,7.0,2.0,1.0,0.0,1.0,7.0
train:98168,llama3.1,gh,3.0,24.0,13.0,6.0,1.0,1.0,0.0,0.0,1.0
train:30861,human,gh,18.0,142.0,119.0,8.0,5.0,1.0,2.0,2.0,15.0
train:31506,human,gh,25.0,140.0,115.0,8.0,4.0,1.0,0.0,3.0,10.0
train:76843,human,cf,33.0,141.0,112.0,9.0,7.0,0.0,3.0,2.0,11.0
train:86247,human,cf,64.0,462.0,492.0,9.0,12.0,0.0,6.0,5.0,20.0
train:138735,llama3.1,lc,9.0,73.0,66.0,7.0,2.0,1.0,1.0,0.0,6.0
train:106796,llama3.1,gh,12.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:8719,human,gh,16.0,70.0,41.0,6.0,5.0,1.0,0.0,4.0,1.0
train:164919,codellama,lc,3.0,38.0,34.0,7.0,2.0,1.0,0.0,0.0,2.0
train:10116,human,gh,5.0,36.0,30.0,7.0,1.0,1.0,0.0,0.0,3.0
train:75072,human,cf,74.0,622.0,604.0,12.0,15.0,6.0,9.0,5.0,44.0
train:140055,llama3.1,lc,20.0,164.0,149.0,10.0,3.0,2.0,0.0,2.0,16.0
train:113821,nxcode,gh,14.0,57.0,44.0,6.0,1.0,1.0,0.0,0.0,3.0
train:154811,qwen1.5,lc,7.0,45.0,36.0,7.0,1.0,1.0,0.0,0.0,5.0
train:63630,human,cf,50.0,229.0,207.0,8.0,6.0,0.0,3.0,1.0,15.0
train:129838,nxcode,lc,13.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:159585,qwen1.5,lc,9.0,36.0,25.0,5.0,1.0,0.0,0.0,0.0,2.0
train:171010,codellama,lc,2.0,20.0,12.0,6.0,1.0,1.0,0.0,0.0,1.0
train:49164,human,gh,10.0,76.0,66.0,7.0,2.0,1.0,0.0,1.0,6.0
train:57837,human,cf,243.0,1201.0,917.0,11.0,11.0,15.0,6.0,2.0,74.0
train:37868,human,gh,55.0,391.0,337.0,11.0,11.0,1.0,1.0,0.0,27.0
train:33118,human,gh,14.0,88.0,70.0,7.0,2.0,1.0,0.0,1.0,3.0
train:130500,nxcode,lc,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:60912,human,cf,352.0,1518.0,1278.0,11.0,34.0,7.0,10.0,20.0,65.0
train:139254,llama3.1,lc,68.0,423.0,334.0,9.0,10.0,7.0,4.0,5.0,22.0
train:95724,qwen1.5,gh,4.0,63.0,52.0,10.0,3.0,1.0,0.0,1.0,4.0
train:140092,llama3.1,lc,2.0,48.0,54.0,10.0,1.0,1.0,0.0,0.0,3.0
train:157849,qwen1.5,lc,9.0,71.0,58.0,9.0,3.0,1.0,1.0,1.0,4.0
train:122178,nxcode,lc,22.0,352.0,395.0,12.0,10.0,1.0,2.0,5.0,31.0
train:147288,codellama,lc,23.0,114.0,106.0,8.0,5.0,0.0,2.0,2.0,2.0
train:165296,codellama,lc,2.0,24.0,22.0,8.0,2.0,1.0,0.0,0.0,1.0
train:116414,llama3.1,gh,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:126535,nxcode,lc,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:139351,llama3.1,lc,6.0,77.0,70.0,10.0,2.0,1.0,0.0,0.0,4.0
train:115687,qwen1.5,gh,17.0,105.0,98.0,9.0,3.0,1.0,0.0,2.0,4.0
train:58737,human,cf,65.0,303.0,249.0,10.0,12.0,1.0,4.0,3.0,20.0
train:102434,codellama,gh,12.0,58.0,49.0,8.0,2.0,1.0,0.0,1.0,3.0
train:123752,nxcode,lc,8.0,45.0,43.0,6.0,1.0,0.0,0.0,0.0,4.0
train:114916,codellama,gh,6.0,38.0,22.0,6.0,2.0,1.0,0.0,1.0,1.0
train:101868,llama3.1,gh,4.0,20.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0
train:33745,human,gh,9.0,57.0,47.0,8.0,2.0,1.0,0.0,1.0,1.0
train:23164,human,gh,142.0,1155.0,1107.0,13.0,49.0,1.0,4.0,24.0,51.0
train:29718,human,gh,30.0,282.0,292.0,12.0,11.0,1.0,2.0,5.0,23.0
train:112714,codellama,gh,5.0,36.0,21.0,8.0,1.0,1.0,0.0,0.0,2.0
train:25292,human,gh,4.0,48.0,32.0,7.0,1.0,1.0,0.0,0.0,2.0
train:129280,nxcode,lc,17.0,72.0,56.0,7.0,1.0,0.0,0.0,0.0,3.0
train:12836,human,gh,33.0,192.0,173.0,9.0,3.0,1.0,1.0,1.0,5.0
train:148359,qwen1.5,lc,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:30304,human,gh,8.0,88.0,79.0,7.0,2.0,1.0,0.0,0.0,8.0
train:37974,human,gh,4.0,37.0,34.0,8.0,1.0,1.0,0.0,0.0,1.0
train:100219,gpt,gh,18.0,75.0,53.0,6.0,1.0,1.0,0.0,0.0,3.0
train:119208,nxcode,lc,17.0,198.0,203.0,10.0,13.0,1.0,1.0,5.0,2.0
train:161788,qwen1.5,lc,14.0,155.0,153.0,11.0,4.0,1.0,2.0,1.0,5.0
train:132126,llama3.1,lc,13.0,127.0,127.0,10.0,5.0,1.0,1.0,2.0,7.0
train:23523,human,gh,7.0,66.0,43.0,8.0,2.0,1.0,0.0,1.0,3.0
train:1069,human,gh,6.0,54.0,41.0,8.0,4.0,1.0,2.0,0.0,3.0
train:151031,qwen1.5,lc,3.0,30.0,25.0,6.0,1.0,0.0,0.0,0.0,2.0
train:95541,codellama,gh,3.0,13.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:44469,human,gh,14.0,140.0,130.0,8.0,3.0,1.0,1.0,1.0,11.0
train:70036,human,cf,9.0,78.0,71.0,9.0,5.0,0.0,2.0,1.0,9.0
train:45253,human,gh,11.0,110.0,97.0,11.0,6.0,1.0,1.0,2.0,5.0
train:73498,human,cf,257.0,1336.0,1102.0,12.0,27.0,19.0,9.0,15.0,66.0
train:77844,human,cf,21.0,112.0,90.0,9.0,4.0,0.0,2.0,1.0,14.0
train:37897,human,gh,17.0,109.0,85.0,8.0,4.0,1.0,0.0,0.0,6.0
train:31278,human,gh,5.0,57.0,47.0,8.0,1.0,1.0,0.0,0.0,5.0
train:85880,human,cf,34.0,200.0,196.0,8.0,7.0,0.0,0.0,0.0,21.0
train:80683,human,cf,14.0,73.0,69.0,9.0,2.0,0.0,1.0,0.0,6.0
train:133513,llama3.1,lc,16.0,115.0,77.0,5.0,1.0,0.0,0.0,0.0,4.0
train:109984,gpt,gh,14.0,94.0,72.0,10.0,4.0,1.0,1.0,2.0,4.0
train:53812,human,gh,108.0,749.0,609.0,13.0,28.0,4.0,1.0,17.0,32.0
train:60971,human,cf,68.0,440.0,423.0,18.0,16.0,0.0,5.0,4.0,37.0
train:51129,human,gh,22.0,216.0,187.0,9.0,5.0,1.0,0.0,4.0,20.0
train:134811,llama3.1,lc,5.0,43.0,31.0,5.0,1.0,1.0,0.0,0.0,3.0
train:107113,llama3.1,gh,10.0,57.0,34.0,8.0,2.0,1.0,0.0,1.0,2.0
train:122486,nxcode,lc,13.0,56.0,45.0,7.0,1.0,1.0,0.0,0.0,1.0
train:33932,human,gh,25.0,192.0,164.0,9.0,8.0,1.0,1.0,5.0,8.0
train:177237,codellama,lc,6.0,53.0,43.0,7.0,1.0,1.0,0.0,0.0,5.0
train:94304,nxcode,gh,8.0,60.0,38.0,6.0,1.0,1.0,0.0,0.0,4.0
train:99990,codellama,gh,4.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0
train:102991,qwen1.5,gh,3.0,22.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0
train:130116,nxcode,lc,7.0,63.0,56.0,10.0,4.0,1.0,0.0,2.0,3.0
train:154616,qwen1.5,lc,17.0,84.0,62.0,5.0,1.0,0.0,0.0,0.0,6.0
train:142210,llama3.1,lc,5.0,53.0,57.0,9.0,1.0,1.0,0.0,0.0,4.0
train:169037,codellama,lc,2.0,34.0,31.0,8.0,2.0,1.0,0.0,0.0,3.0
train:137464,llama3.1,lc,36.0,239.0,182.0,9.0,6.0,4.0,2.0,3.0,8.0
train:161971,qwen1.5,lc,8.0,51.0,44.0,7.0,1.0,1.0,0.0,0.0,5.0
train:111239,codellama,gh,11.0,50.0,38.0,7.0,2.0,1.0,1.0,0.0,2.0
train:157362,qwen1.5,lc,31.0,181.0,161.0,9.0,8.0,1.0,3.0,4.0,1.0
train:19581,human,gh,22.0,186.0,174.0,9.0,3.0,1.0,0.0,2.0,18.0
train:58018,human,cf,112.0,448.0,377.0,10.0,11.0,0.0,5.0,2.0,27.0
train:124151,nxcode,lc,6.0,54.0,47.0,8.0,3.0,1.0,2.0,0.0,3.0
train:66153,human,cf,62.0,203.0,153.0,9.0,6.0,0.0,3.0,2.0,15.0
train:167690,codellama,lc,19.0,95.0,75.0,7.0,5.0,1.0,1.0,3.0,6.0
train:145095,llama3.1,lc,14.0,97.0,102.0,8.0,2.0,1.0,0.0,1.0,8.0
train:41016,human,gh,12.0,78.0,56.0,9.0,3.0,1.0,0.0,1.0,4.0
train:31835,human,gh,20.0,137.0,109.0,8.0,6.0,1.0,0.0,4.0,6.0
train:115110,nxcode,gh,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:169583,codellama,lc,2.0,45.0,48.0,10.0,2.0,1.0,0.0,0.0,2.0
train:148057,qwen1.5,lc,34.0,250.0,243.0,9.0,7.0,1.0,5.0,1.0,11.0
train:37181,human,gh,10.0,76.0,65.0,9.0,2.0,2.0,1.0,0.0,1.0
train:148947,qwen1.5,lc,9.0,45.0,35.0,7.0,1.0,0.0,0.0,0.0,4.0
train:147521,qwen1.5,lc,2.0,30.0,25.0,8.0,3.0,1.0,0.0,0.0,1.0
train:26391,human,gh,78.0,499.0,443.0,10.0,15.0,1.0,0.0,10.0,32.0
train:84683,human,cf,20.0,85.0,61.0,10.0,3.0,1.0,1.0,0.0,8.0
train:15080,human,gh,6.0,50.0,34.0,9.0,2.0,1.0,0.0,1.0,1.0
train:125146,nxcode,lc,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:89,human,gh,20.0,217.0,211.0,9.0,3.0,1.0,2.0,0.0,11.0
train:97117,llama3.1,gh,14.0,77.0,43.0,10.0,3.0,2.0,0.0,0.0,3.0
train:133455,llama3.1,lc,6.0,65.0,52.0,7.0,1.0,1.0,0.0,0.0,5.0
train:43626,human,gh,6.0,40.0,30.0,7.0,2.0,1.0,0.0,1.0,1.0
train:85254,human,cf,11.0,81.0,73.0,9.0,3.0,0.0,1.0,1.0,8.0
train:165911,codellama,lc,2.0,16.0,10.0,5.0,1.0,1.0,0.0,0.0,1.0
train:48510,human,gh,15.0,164.0,140.0,14.0,8.0,1.0,0.0,2.0,11.0
train:160847,llama3.1,lc,19.0,126.0,127.0,8.0,5.0,1.0,1.0,3.0,2.0
train:24915,human,gh,7.0,61.0,52.0,9.0,2.0,1.0,1.0,0.0,4.0
train:80079,human,cf,60.0,230.0,196.0,10.0,8.0,0.0,2.0,4.0,12.0
train:162000,qwen1.5,lc,26.0,196.0,184.0,10.0,5.0,3.0,0.0,3.0,3.0
train:112531,nxcode,gh,15.0,58.0,36.0,7.0,2.0,1.0,1.0,0.0,2.0
